"project_id","deployment_id","placename","is_blank","class","genus","species","common_name","timestamp","number_of_objects","hours","animal_count","event_id","event_duration","event_groupsize","event_observations"
"Gate12","-2845.70554576247_4_3","-2845.70554576247",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-20 17:55:23,1,17.9230555555556,1,"E00565",206,1,2
"Gate12","-2845.70554576247_4_3","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-11-21 16:44:36,1,16.7433333333333,1,"E00566",0,1,1
"Gate12","-2845.70554576247_4_3","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-11-22 15:09:58,1,15.1661111111111,1,"E00567",1161,1,9
"Gate12","-2845.70554576247_4_3","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-11-22 16:22:10,1,16.3694444444444,1,"E00568",0,1,1
"Gate12","-2845.70554576247_4_3","-2845.70554576247",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-23 06:06:54,1,6.115,1,"E00569",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-19 15:46:30,1,15.775,1,"E00570",216,1,6
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Aves","Zenaida","Zenaida macroura","Mourning dove",2022-12-20 08:07:53,3,8.13138888888889,3,"E00571",0,3,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-20 08:29:31,1,8.49194444444444,1,"E00572",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-20 13:07:33,1,13.1258333333333,1,"E00573",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-20 15:12:58,1,15.2161111111111,1,"E00574",28,1,2
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-21 08:06:52,1,8.11444444444444,1,"E00575",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-21 13:36:17,1,13.6047222222222,1,"E00576",13,1,2
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-22 17:15:38,2,17.2605555555556,2,"E00577",0,2,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-22 18:14:28,1,18.2411111111111,1,"E00578",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Didelphis","Didelphis virginiana","Virginia opossum",2022-12-23 03:33:30,1,3.55833333333333,1,"E00579",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-23 16:13:56,1,16.2322222222222,1,"E00580",602,1,3
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Mus","Mus sp.","Unidentified mouse",2022-12-23 18:07:31,1,18.1252777777778,1,"E00581",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-24 08:27:19,1,8.45527777777778,1,"E00582",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-24 14:37:24,1,14.6233333333333,1,"E00583",942,2,2
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-24 16:43:30,1,16.725,1,"E00584",14,1,2
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-25 14:20:10,1,14.3361111111111,1,"E00585",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-26 07:05:10,1,7.08611111111111,1,"E00586",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-26 17:29:08,1,17.4855555555556,1,"E00587",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-27 07:06:41,1,7.11138888888889,1,"E00588",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-27 08:01:25,1,8.02361111111111,1,"E00589",1049,1,2
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-27 09:03:54,1,9.065,1,"E00590",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-28 06:53:28,1,6.89111111111111,1,"E00591",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-28 07:23:37,1,7.39361111111111,1,"E00592",63,1,3
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-28 08:47:47,1,8.79638888888889,1,"E00593",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-28 11:00:53,1,11.0147222222222,1,"E00594",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-28 11:36:32,1,11.6088888888889,1,"E00595",74,1,2
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-28 14:34:55,1,14.5819444444444,1,"E00596",99,1,3
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-28 15:53:10,1,15.8861111111111,1,"E00597",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-28 17:07:35,1,17.1263888888889,1,"E00598",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-28 17:35:55,1,17.5986111111111,1,"E00599",0,1,1
"Gate12","-2845.70554576247_4_4","-2845.70554576247",0,"Mammalia","Procyon","Procyon lotor","Common Raccoon",2022-12-29 03:06:15,1,3.10416666666667,1,"E00600",14,1,2
"Gate12","-2845.70670883739_9_1","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-19 22:20:00,1,22.3333333333333,1,"E00601",60,1,3
"Gate12","-2845.70670883739_9_1","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-20 02:43:00,1,2.71666666666667,1,"E00602",0,1,1
"Gate12","-2845.70670883739_9_1","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-20 22:14:00,1,22.2333333333333,1,"E00603",0,1,1
"Gate12","-2845.70670883739_9_1","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-20 22:41:00,1,22.6833333333333,1,"E00604",0,1,1
"Gate12","-2845.70670883739_9_1","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-23 03:56:00,1,3.93333333333333,1,"E00605",0,1,1
"Gate12","-2845.70670883739_9_1","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-23 04:51:00,1,4.85,1,"E00606",0,1,1
"Gate12","-2845.70670883739_9_2","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 00:32:00,1,0.533333333333333,1,"E00607",420,2,19
"Gate12","-2845.70670883739_9_2","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 01:33:00,1,1.55,1,"E00608",0,1,1
"Gate12","-2845.70670883739_9_2","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 04:02:00,1,4.03333333333333,1,"E00609",0,1,2
"Gate12","-2845.70670883739_9_2","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-01 23:57:00,1,23.95,1,"E00610",0,1,2
"Gate12","-2845.70670883739_9_2","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-02 06:46:00,1,6.76666666666667,1,"E00611",0,1,1
"Gate12","-2845.70670883739_9_2","-2845.70670883739",0,"Mammalia","Procyon","Procyon lotor","Common Raccoon",2022-11-03 06:46:00,1,6.76666666666667,1,"E00612",0,1,4
"Gate12","-2845.70670883739_9_2","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-03 22:43:00,1,22.7166666666667,1,"E00613",0,1,4
"Gate12","-2845.70670883739_9_2","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-04 22:08:00,1,22.1333333333333,1,"E00614",0,1,2
"Gate12","-2845.70670883739_9_2","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-05 00:35:00,1,0.583333333333333,1,"E00615",0,1,2
"Gate12","-2845.70670883739_9_2","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-05 12:51:00,1,12.85,1,"E00616",420,1,6
"Gate12","-2845.70670883739_9_2","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-05 22:53:00,1,22.8833333333333,1,"E00617",0,1,2
"Gate12","-2845.70670883739_9_2","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-06 01:23:00,1,1.38333333333333,1,"E00618",240,1,4
"Gate12","-2845.70670883739_9_2","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-06 02:12:00,1,2.2,1,"E00619",120,1,3
"Gate12","-2845.70670883739_9_3","-2845.70670883739",0,"Mammalia","Procyon","Procyon lotor","Common Raccoon",2022-11-15 03:42:00,1,3.7,1,"E00620",0,1,2
"Gate12","-2845.70670883739_9_4","-2845.70670883739",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-20 04:46:00,1,4.76666666666667,1,"E00621",0,1,2
"Gate12","-2845.70670883739_9_5","-2845.70670883739",0,"Mammalia","Procyon","Procyon lotor","Common Raccoon",2023-02-09 04:04:00,1,4.06666666666667,1,"E00622",0,1,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-29 05:11:13,1,5.18694444444444,1,"E00623",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-30 17:45:00,2,17.75,2,"E00624",0,2,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-30 07:23:35,1,7.39305555555556,1,"E00625",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-30 13:37:00,1,13.6166666666667,1,"E00626",2059,1,7
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-30 15:44:42,1,15.745,1,"E00627",1103,1,8
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-12-30 16:34:47,1,16.5797222222222,1,"E00628",685,1,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-31 05:50:10,1,5.83611111111111,1,"E00629",90,2,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-01-01 05:46:58,1,5.78277777777778,1,"E00630",42,1,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-01 13:29:15,1,13.4875,1,"E00631",712,2,6
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-01 15:20:52,1,15.3477777777778,1,"E00632",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-01 17:32:39,1,17.5441666666667,1,"E00633",36,1,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-01-01 18:22:54,2,18.3816666666667,2,"E00634",16,2,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-01 07:15:28,1,7.25777777777778,1,"E00635",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-02 08:16:11,1,8.26972222222222,1,"E00636",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-05 13:42:16,1,13.7044444444444,1,"E00637",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-05 14:08:42,1,14.145,1,"E00638",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-05 14:45:16,1,14.7544444444444,1,"E00639",19,1,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-06 13:53:33,1,13.8925,1,"E00640",497,1,4
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-06 14:25:49,1,14.4302777777778,1,"E00641",41,1,3
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-06 17:36:27,1,17.6075,1,"E00642",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-07 07:16:22,1,7.27277777777778,1,"E00643",19,1,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-09 17:38:18,1,17.6383333333333,1,"E00644",15,1,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Procyon","Procyon lotor","Common Raccoon",2023-01-10 20:03:49,1,20.0636111111111,1,"E00645",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-11 13:28:03,1,13.4675,1,"E00646",211,1,4
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Procyon","Procyon lotor","Common Raccoon",2023-01-13 21:11:36,1,21.1933333333333,1,"E00647",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Castor","Castor canadensis","North American beaver",2023-01-13 21:11:36,1,21.1933333333333,1,"E00648",41,1,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-01-15 00:33:18,1,0.555,1,"E00649",46,2,3
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-15 07:13:12,1,7.22,1,"E00650",14,1,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-15 17:44:14,1,17.7372222222222,1,"E00651",13,1,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-16 07:14:49,1,7.24694444444444,1,"E00652",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Felis","Felis catus","Domestic cat",2023-01-17 04:44:42,1,4.745,1,"E00653",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-17 07:14:44,1,7.24555555555556,1,"E00654",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-17 17:41:43,1,17.6952777777778,1,"E00655",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Procyon","Procyon lotor","Common Raccoon",2023-01-17 23:37:07,1,23.6186111111111,1,"E00656",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Procyon","Procyon lotor","Common Raccoon",2023-01-18 05:46:11,1,5.76972222222222,1,"E00657",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-18 07:15:33,1,7.25916666666667,1,"E00658",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-18 17:11:47,1,17.1963888888889,1,"E00659",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-18 17:37:10,2,17.6194444444444,2,"E00660",0,2,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-21 07:15:49,1,7.26361111111111,1,"E00661",24,1,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-21 17:48:29,1,17.8080555555556,1,"E00662",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-23 17:55:15,1,17.9208333333333,1,"E00663",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-24 15:32:19,1,15.5386111111111,1,"E00664",659,1,2
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-24 16:07:29,1,16.1247222222222,1,"E00665",98,1,4
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-24 04:10:00,1,4.16666666666667,1,"E00666",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-24 16:10:16,1,16.1711111111111,1,"E00667",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-24 17:54:07,1,17.9019444444444,1,"E00668",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2023-01-25 17:32:12,1,17.5366666666667,1,"E00669",0,1,1
"Gate12","-2845.71563785825_5_4","-2845.71563785825",0,"Aves","Branta","Branta canadensis","Canada goose",2023-01-26 11:05:54,2,11.0983333333333,2,"E00670",0,2,1
"Gate12","-2845.71563785825_5_5","-2845.71563785825",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-01-30 18:46:00,1,18.7666666666667,1,"E00671",240,4,11
"Gate12","-2845.71563785825_5_5","-2845.71563785825",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-01-30 21:26:00,1,21.4333333333333,1,"E00672",360,2,8
"Gate12","-2845.71563785825_5_5","-2845.71563785825",0,"Aves","Odocoileus","Ardea herodias","Great Blue Heron",2023-01-31 09:33:00,1,9.55,1,"E00673",0,1,1
"Gate12","-2845.71563785825_5_5","-2845.71563785825",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-02-01 18:02:00,1,18.0333333333333,1,"E00674",240,3,11
"Gate12","-2845.71563785825_5_5","-2845.71563785825",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-02-03 01:03:00,1,1.05,1,"E00675",0,1,1
"Gate12","-2845.73307183234_5_1","-2845.73307183234",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-18 02:05:47,1,2.09638888888889,1,"E00676",0,1,1
"Gate12","-2845.73307183234_5_1","-2845.73307183234",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-21 07:14:20,2,7.23888888888889,2,"E00677",0,2,1
"Gate12","-2845.73307183234_5_1","-2845.73307183234",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-23 08:37:20,1,8.62222222222222,1,"E00678",0,1,1
"Gate12","-2845.73307183234_5_3","-2845.73307183234",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-15 11:05:43,1,11.0952777777778,1,"E00679",18,1,2
"Gate12","-2845.73307183234_5_3","-2845.73307183234",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-15 13:08:08,1,13.1355555555556,1,"E00680",0,1,1
"Gate12","-2845.73307183234_5_3","-2845.73307183234",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-15 15:02:41,1,15.0447222222222,1,"E00681",0,1,1
"Gate12","-2845.73307183234_5_3","-2845.73307183234",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-17 01:57:58,1,1.96611111111111,1,"E00682",0,1,1
"Gate12","-2845.73307183234_5_3","-2845.73307183234",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-17 18:20:56,1,18.3488888888889,1,"E00683",0,1,1
"Gate12","-2845.73307183234_5_3","-2845.73307183234",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-18 02:02:47,1,2.04638888888889,1,"E00684",76,1,3
"Gate12","-2845.7428558824_8_5","-2845.7428558824",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-01-30 21:04:00,1,21.0666666666667,1,"E00685",0,1,1
"Gate12","-2845.74531805131_1_5","-2845.74531805131",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-01-28 19:36:00,1,19.6,1,"E00686",0,1,1
"Gate12","-2845.74531805131_1_5","-2845.74531805131",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-01-30 16:16:00,6,16.2666666666667,6,"E00687",180,6,4
"Gate12","-2845.74531805131_1_5","-2845.74531805131",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-01-30 18:44:00,4,18.7333333333333,4,"E00688",540,4,2
"Gate12","-2845.74531805131_1_5","-2845.74531805131",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-01-30 21:24:00,2,21.4,2,"E00689",0,2,1
"Gate12","-2845.74531805131_1_5","-2845.74531805131",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-01-31 01:10:00,1,1.16666666666667,1,"E00690",0,1,1
"Gate12","-2845.74531805131_1_5","-2845.74531805131",0,"Mammalia","Branta","Odocoileus virginianus","White-tailed deer",2023-01-31 16:29:00,3,16.4833333333333,3,"E00691",0,3,1
"Gate12","-2845.74531805131_1_5","-2845.74531805131",0,"Aves","Branta","Branta canadensis","Canada goose",2023-01-31 16:29:00,2,16.4833333333333,2,"E00692",60,3,3
"Gate12","-2845.74531805131_1_5","-2845.74531805131",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-02-03 01:06:00,1,1.1,1,"E00693",0,1,1
"Gate12","-2845.74531805131_1_5","-2845.74531805131",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2023-02-03 06:07:00,1,6.11666666666667,1,"E00694",0,1,1
"Gate12","-2845.74531805131_1_5","-2845.74531805131",0,"Mammalia","Canis","Odocoileus virginianus","White-tailed deer",2023-02-04 05:33:00,1,5.55,1,"E00695",0,1,1
"Gate12","-2845.7453426342_7_3","-2845.7453426342",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-11-20 19:51:10,1,19.8527777777778,1,"E00696",0,1,1
"Gate12","-2845.7453426342_7_4","-2845.7453426342",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-27 15:14:44,1,15.2455555555556,1,"E00697",0,1,1
"Gate12","-2845.7453426342_7_4","-2845.7453426342",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-12-27 15:57:35,3,15.9597222222222,3,"E00698",13,3,2
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-18 09:13:52,1,9.23111111111111,1,"E00699",0,1,1
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-18 18:23:56,1,18.3988888888889,1,"E00700",209,1,3
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-19 01:58:36,1,1.97666666666667,1,"E00701",47,1,2
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-19 06:53:46,1,6.89611111111111,1,"E00702",691,2,6
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Odocoileus","Odocoileus virginianus","White-tailed deer",2022-10-19 09:07:53,1,9.13138888888889,1,"E00703",0,1,1
"Gate12","-2845.74570399235_8_1","-2845.74570399235",0,"Mammalia","Sciurus","Sciurus carolinensis","Eastern Gray Squirrel",2022-10-19 09:19:41,1,9.32805555555555,1,"E00704",0,1,1
